x,y,z,Spindle power/W,Cutting power/W
261.473,30.043,5,663.867168,544.921872
261.473,30.043,5,659.472672,540.527376
261.719,30.037,5,659.472672,540.527376
261.719,30.037,5,722.46096,603.515664
261.946,30.031,5,722.46096,603.515664
261.946,30.031,5,691.406256,572.46096
262.192,30.025,5,691.406256,572.46096
262.192,30.025,5,700.488288,581.542992
262.419,30.019,5,700.488288,581.542992
262.419,30.019,5,700.488288,581.542992
262.665,30.013,5,760.546896,641.6016
262.665,30.013,5,724.511712,605.566416
262.893,30.007,5,724.511712,605.566416
262.893,30.007,5,717.48048,598.535184
263.139,30,5,717.48048,598.535184
263.139,30,5,771.67968,652.734384
263.366,29.995,5,771.67968,652.734384
263.366,29.995,5,783.398448,664.453152
263.612,29.988,5,783.398448,664.453152
263.612,29.988,5,809.765616,690.82032
263.839,29.982,5,809.765616,690.82032
263.839,29.982,5,821.484384,702.539088
264.085,29.976,5,821.484384,702.539088
264.085,29.976,5,808.886736,689.94144
264.312,29.97,5,808.886736,689.94144
264.312,29.97,5,815.917968,696.972672
264.558,29.964,5,815.917968,696.972672
264.558,29.964,5,873.632832,754.687536
264.785,29.958,5,873.632832,754.687536
264.785,29.958,5,873.632832,754.687536
265.031,29.952,5,849.60936,730.664064
265.031,29.952,5,849.902352,730.957056
265.258,29.946,5,849.902352,730.957056
265.258,29.946,5,849.902352,730.957056
265.504,29.94,5,861.914064,742.968768
265.504,29.94,5,874.218768,755.273472
265.732,29.936,5,874.218768,755.273472
265.732,29.936,5,890.625024,771.679728
265.978,29.941,5,890.625024,771.679728
265.978,29.941,5,895.898448,776.953152
266.205,29.945,5,895.898448,776.953152
266.205,29.945,5,831.738288,712.792992
266.449,29.978,5,831.738288,712.792992
266.449,29.978,5,845.507808,726.562512
266.673,30.012,5,845.507808,726.562512
266.673,30.012,5,885.351552,766.406256
266.913,30.066,5,885.351552,766.406256
266.913,30.066,5,851.074224,732.128928
267.131,30.13,5,851.074224,732.128928
267.131,30.13,5,851.074224,732.128928
267.364,30.206,5,861.035136,742.08984
267.364,30.206,5,833.203104,714.257808
267.572,30.299,5,833.203104,714.257808
267.572,30.299,5,833.203104,714.257808
267.796,30.4,5,834.375024,715.429728
267.796,30.4,5,842.578128,723.632832
267.991,30.516,5,842.578128,723.632832
267.991,30.516,5,842.578128,723.632832
268.2,30.646,5,805.664064,686.718768
268.2,30.646,5,786.328128,667.382832
268.384,30.779,5,786.328128,667.382832
268.384,30.779,5,801.562512,682.617216
268.573,30.936,5,801.562512,682.617216
268.573,30.936,5,820.01952,701.074224
268.771,31.116,5,820.01952,701.074224
268.771,31.116,5,872.753904,753.808608
269.005,31.372,5,872.753904,753.808608
269.005,31.372,5,882.421872,763.476576
269.199,31.626,5,882.421872,763.476576
269.199,31.626,5,882.421872,763.476576
269.394,31.912,5,858.691392,739.746096
269.394,31.912,5,785.156256,666.21096
269.538,32.198,5,785.156256,666.21096
269.538,32.198,5,785.156256,666.21096
269.676,32.515,5,834.082032,715.136736
269.676,32.515,5,747.9492,629.003904
269.78,32.818,5,747.9492,629.003904
269.78,32.818,5,747.9492,629.003904
269.856,33.155,5,713.378928,594.433632
269.856,33.155,5,737.988288,619.042992
269.91,33.47,5,737.988288,619.042992
269.91,33.47,5,661.523424,542.578128
269.93,33.816,5,661.523424,542.578128
269.93,33.816,5,642.48048,523.535184
269.943,34.136,5,642.48048,523.535184
269.943,34.136,5,675.292992,556.347696
269.952,34.482,5,675.292992,556.347696
269.952,34.482,5,655.078128,536.132832
269.961,34.802,5,655.078128,536.132832
269.961,34.802,5,655.078128,536.132832
269.971,35.149,5,628.71096,509.765664
269.971,35.149,5,694.921872,575.976576
269.979,35.469,5,694.921872,575.976576
269.979,35.469,5,694.921872,575.976576
269.989,35.815,5,667.382832,548.437536
269.989,35.815,5,634.863264,515.917968
269.998,36.135,5,634.863264,515.917968
269.998,36.135,5,634.863264,515.917968
270.007,36.482,5,718.35936,599.414064
270.007,36.482,5,650.097648,531.152352
270.016,36.802,5,650.097648,531.152352
270.016,36.802,5,657.421872,538.476576
270.025,37.148,5,657.421872,538.476576
270.025,37.148,5,715.136736,596.19144
270.034,37.468,5,715.136736,596.19144
270.034,37.468,5,715.136736,596.19144
270.043,37.815,5,649.804704,530.859408
270.043,37.815,5,667.675776,548.73048
270.052,38.134,5,667.675776,548.73048
270.052,38.134,5,667.675776,548.73048
270.062,38.481,5,706.64064,587.695344
270.062,38.481,5,659.472672,540.527376
270.07,38.801,5,659.472672,540.527376
270.07,38.801,5,659.472672,540.527376
270.08,39.147,5,660.351552,541.406256
270.08,39.147,5,710.156256,591.21096
270.089,39.467,5,710.156256,591.21096
270.089,39.467,5,710.156256,591.21096
270.098,39.814,5,672.07032,553.125024
270.098,39.814,5,676.171872,557.226576
270.107,40.134,5,676.171872,557.226576
270.107,40.134,5,676.171872,557.226576
270.116,40.48,5,684.96096,566.015664
270.116,40.48,5,641.015616,522.07032
270.125,40.8,5,641.015616,522.07032
270.125,40.8,5,684.082032,565.136736
270.134,41.147,5,684.082032,565.136736
270.134,41.147,5,645.703104,526.757808
270.143,41.467,5,645.703104,526.757808
270.143,41.467,5,645.703104,526.757808
270.153,41.813,5,647.46096,528.515664
270.153,41.813,5,677.92968,558.984384
270.161,42.133,5,677.92968,558.984384
270.161,42.133,5,677.92968,558.984384
270.171,42.479,5,664.453104,545.507808
270.171,42.479,5,632.226576,513.28128
270.18,42.799,5,632.226576,513.28128
270.18,42.799,5,632.226576,513.28128
270.189,43.146,5,684.96096,566.015664
270.189,43.146,5,667.08984,548.144544
270.198,43.466,5,667.08984,548.144544
270.198,43.466,5,625.195296,506.25
270.207,43.812,5,625.195296,506.25
270.207,43.812,5,708.691392,589.746096
270.216,44.132,5,708.691392,589.746096
270.216,44.132,5,708.691392,589.746096
270.225,44.479,5,660.058608,541.113312
270.225,44.479,5,656.835936,537.89064
270.234,44.799,5,656.835936,537.89064
270.234,44.799,5,656.835936,537.89064
270.244,45.145,5,711.621072,592.675776
270.244,45.145,5,656.835936,537.89064
270.252,45.465,5,656.835936,537.89064
270.252,45.465,5,656.835936,537.89064
270.262,45.812,5,660.644544,541.699248
270.262,45.812,5,697.265616,578.32032
270.271,46.131,5,697.265616,578.32032
270.271,46.131,5,697.265616,578.32032
270.28,46.478,5,665.03904,546.093744
270.28,46.478,5,665.625024,546.679728
270.289,46.798,5,665.625024,546.679728
270.289,46.798,5,665.625024,546.679728
270.298,47.144,5,703.417968,584.472672
270.298,47.144,5,643.945296,525
270.307,47.464,5,643.945296,525
270.307,47.464,5,684.667968,565.722672
270.316,47.811,5,684.667968,565.722672
270.316,47.811,5,680.566416,561.62112
270.325,48.131,5,680.566416,561.62112
270.325,48.131,5,680.566416,561.62112
270.335,48.477,5,636.621072,517.675776
270.335,48.477,5,680.85936,561.914064
270.343,48.797,5,680.85936,561.914064
270.343,48.797,5,680.85936,561.914064
270.353,49.144,5,662.402352,543.457056
270.353,49.144,5,661.523424,542.578128
270.362,49.464,5,661.523424,542.578128
270.362,49.464,5,661.523424,542.578128
270.371,49.81,5,665.625024,546.679728
270.371,49.81,5,661.523424,542.578128
270.38,50.13,5,661.523424,542.578128
270.38,50.13,5,637.207008,518.261712
270.389,50.477,5,637.207008,518.261712
270.389,50.477,5,675.878928,556.933632
270.398,50.815,5,675.878928,556.933632
270.398,50.815,5,678.808608,559.863312
270.409,51.206,5,678.808608,559.863312
270.409,51.206,5,667.382832,548.437536
270.419,51.568,5,667.382832,548.437536
270.419,51.568,5,667.382832,548.437536
270.43,51.959,5,735.351552,616.406256
270.43,51.959,5,682.617168,563.671872
270.44,52.321,5,682.617168,563.671872
270.44,52.321,5,682.617168,563.671872
270.45,52.712,5,675.878928,556.933632
270.45,52.712,5,749.707008,630.761712
270.46,53.074,5,749.707008,630.761712
270.46,53.074,5,749.707008,630.761712
270.471,53.465,5,685.83984,566.894544
270.471,53.465,5,702.246096,583.3008
270.481,53.827,5,702.246096,583.3008
270.481,53.827,5,702.246096,583.3008
270.492,54.219,5,735.937488,616.992192
270.492,54.219,5,689.941392,570.996096
270.502,54.58,5,689.941392,570.996096
270.502,54.58,5,708.691392,589.746096
270.512,54.972,5,708.691392,589.746096
270.512,54.972,5,757.617168,638.671872
270.522,55.333,5,757.617168,638.671872
270.522,55.333,5,757.617168,638.671872
270.533,55.725,5,678.222672,559.277376
270.533,55.725,5,700.781232,581.835936
270.543,56.086,5,700.781232,581.835936
270.543,56.086,5,700.781232,581.835936
270.553,56.478,5,730.078128,611.132832
270.553,56.478,5,690.527328,571.582032
270.562,56.839,5,690.527328,571.582032
270.562,56.839,5,690.527328,571.582032
270.572,57.231,5,699.60936,580.664064
270.572,57.231,5,701.66016,582.714864
270.582,57.592,5,701.66016,582.714864
270.582,57.592,5,701.66016,582.714864
270.592,57.984,5,688.476576,569.53128
270.592,57.984,5,698.437488,579.492192
270.602,58.345,5,698.437488,579.492192
270.602,58.345,5,684.667968,565.722672
270.612,58.737,5,684.667968,565.722672
270.612,58.737,5,680.273424,561.328128
270.621,59.098,5,680.273424,561.328128
270.621,59.098,5,680.273424,561.328128
270.632,59.49,5,687.304704,568.359408
270.632,59.49,5,700.195296,581.25
270.641,59.851,5,700.195296,581.25
270.641,59.851,5,700.195296,581.25
270.651,60.243,5,662.10936,543.164064
270.651,60.243,5,696.093744,577.148448
270.661,60.605,5,696.093744,577.148448
270.661,60.605,5,696.093744,577.148448
270.671,60.996,5,684.667968,565.722672
270.671,60.996,5,684.667968,565.722672
270.68,61.358,5,666.796896,547.8516
270.68,61.358,5,666.796896,547.8516
270.691,61.749,5,720.41016,601.464864
270.691,61.749,5,678.222672,559.277376
270.7,62.111,5,678.222672,559.277376
270.7,62.111,5,694.921872,575.976576
270.71,62.502,5,694.921872,575.976576
270.71,62.502,5,735.351552,616.406256
270.72,62.864,5,735.351552,616.406256
270.72,62.864,5,735.351552,616.406256
270.73,63.255,5,693.164064,574.218768
270.73,63.255,5,699.316416,580.37112
270.739,63.617,5,699.316416,580.37112
270.739,63.617,5,699.316416,580.37112
270.75,64.008,5,750.292992,631.347696
270.75,64.008,5,685.83984,566.894544
270.759,64.37,5,685.83984,566.894544
270.759,64.37,5,685.83984,566.894544
270.769,64.762,5,676.464864,557.519568
270.769,64.762,5,676.464864,557.519568
270.779,65.123,5,746.484384,627.539088
270.779,65.123,5,746.484384,627.539088
270.789,65.515,5,684.96096,566.015664
270.789,65.515,5,700.195296,581.25
270.798,65.876,5,700.195296,581.25
270.798,65.876,5,700.195296,581.25
270.809,66.268,5,715.42968,596.484384
270.809,66.268,5,659.17968,540.234384
270.818,66.629,5,659.17968,540.234384
270.818,66.629,5,659.17968,540.234384
270.828,67.021,5,713.378928,594.433632
270.828,67.021,5,695.214864,576.269568
270.838,67.382,5,695.214864,576.269568
270.838,67.382,5,695.214864,576.269568
270.848,67.774,5,667.968768,549.023472
270.848,67.774,5,680.273424,561.328128
270.857,68.135,5,680.273424,561.328128
270.857,68.135,5,680.273424,561.328128
270.868,68.527,5,674.707008,555.761712
270.868,68.527,5,674.707008,555.761712
270.877,68.888,5,655.957008,537.011712
270.877,68.888,5,655.957008,537.011712
270.887,69.28,5,673.535136,554.58984
270.887,69.28,5,673.535136,554.58984
270.897,69.641,5,642.187488,523.242192
270.897,69.641,5,642.187488,523.242192
270.907,70.033,5,635.156256,516.21096
270.907,70.033,5,682.031232,563.085936
270.916,70.395,5,682.031232,563.085936
270.916,70.395,5,682.031232,563.085936
270.926,70.75,5,645.117168,526.171872
270.926,70.75,5,571.582032,452.636736
270.933,71.023,5,571.582032,452.636736
270.933,71.023,5,571.582032,452.636736
270.941,71.32,5,620.507808,501.562512
270.941,71.32,5,590.332032,471.386736
270.948,71.593,5,590.332032,471.386736
270.948,71.593,5,590.332032,471.386736
270.956,71.89,5,564.257808,445.312512
270.956,71.89,5,564.257808,445.312512
270.963,72.163,5,642.48048,523.535184
270.963,72.163,5,642.48048,523.535184
270.97,72.459,5,596.484384,477.539088
270.97,72.459,5,596.484384,477.539088
270.978,72.733,5,593.261712,474.316416
270.978,72.733,5,593.261712,474.316416
270.985,73.029,5,649.511712,530.566416
270.985,73.029,5,614.648448,495.703152
270.993,73.303,5,614.648448,495.703152
270.993,73.303,5,614.648448,495.703152
271,73.599,5,601.171872,482.226576
271,73.599,5,669.14064,550.195344
271.007,73.872,5,669.14064,550.195344
271.007,73.872,5,669.14064,550.195344
271.015,74.169,5,609.082032,490.136736
271.015,74.169,5,626.367168,507.421872
271.022,74.442,5,626.367168,507.421872
271.022,74.442,5,626.367168,507.421872
271.03,74.739,5,665.332032,546.386736
271.03,74.739,5,665.332032,546.386736
271.037,75.012,5,592.968768,474.023472
271.037,75.012,5,592.968768,474.023472
271.045,75.308,5,652.148448,533.203152
271.045,75.308,5,652.148448,533.203152
271.052,75.582,5,656.835936,537.89064
271.052,75.582,5,656.835936,537.89064
271.06,75.878,5,646.582032,527.636736
271.06,75.878,5,677.636736,558.69144
271.067,76.152,5,677.636736,558.69144
271.067,76.152,5,677.636736,558.69144
271.075,76.448,5,679.687488,560.742192
271.075,76.448,5,655.957008,537.011712
271.082,76.721,5,655.957008,537.011712
271.082,76.721,5,655.957008,537.011712
271.09,77.018,5,728.32032,609.375024
271.09,77.018,5,699.902352,580.957056
271.097,77.291,5,699.902352,580.957056
271.097,77.291,5,699.902352,580.957056
271.105,77.588,5,684.96096,566.015664
271.105,77.588,5,684.96096,566.015664
271.112,77.861,5,769.042992,650.097696
271.112,77.861,5,769.042992,650.097696
271.12,78.157,5,714.843744,595.898448
271.12,78.157,5,714.843744,595.898448
271.127,78.431,5,728.613264,609.667968
271.127,78.431,5,728.613264,609.667968
271.134,78.727,5,788.671872,669.726576
271.134,78.727,5,713.671872,594.726576
271.142,79.001,5,713.671872,594.726576
271.142,79.001,5,713.671872,594.726576
271.149,79.297,5,711.914064,592.968768
271.149,79.297,5,726.855456,607.91016
271.157,79.571,5,726.855456,607.91016
271.157,79.571,5,726.855456,607.91016
271.164,79.867,5,675.976576,557.03128
271.164,79.867,5,663.671872,544.726576
271.171,80.14,5,663.671872,544.726576
271.171,80.14,5,663.671872,544.726576
271.179,80.437,5,715.917968,596.972672
271.179,80.437,5,715.917968,596.972672
271.186,80.71,5,685.546896,566.6016
271.186,80.71,5,685.546896,566.6016
271.193,81.006,5,812.402352,693.457056
271.193,81.006,5,812.402352,693.457056
271.196,81.28,5,790.722672,671.777376
271.196,81.28,5,790.722672,671.777376
271.195,81.576,5,764.062512,645.117216
271.195,81.576,5,764.062512,645.117216
271.166,81.848,5,764.355456,645.41016
271.166,81.848,5,764.355456,645.41016
271.132,82.143,5,706.054704,587.109408
271.132,82.143,5,706.054704,587.109408
271.067,82.408,5,676.464864,557.519568
271.067,82.408,5,676.464864,557.519568
270.995,82.696,5,680.85936,561.914064
270.995,82.696,5,680.85936,561.914064
270.894,82.95,5,651.26952,532.324224
270.894,82.95,5,651.26952,532.324224
270.785,83.225,5,615.527328,496.582032
270.785,83.225,5,615.527328,496.582032
270.652,83.465,5,617.578128,498.632832
270.652,83.465,5,617.578128,498.632832
270.507,83.723,5,583.593744,464.648448
270.507,83.723,5,583.593744,464.648448
270.344,83.942,5,587.10936,468.164064
270.344,83.942,5,587.10936,468.164064
270.165,84.179,5,635.4492,516.503904
270.165,84.179,5,635.4492,516.503904
269.973,84.373,5,594.433584,475.488288
269.973,84.373,5,594.433584,475.488288
269.763,84.583,5,601.171872,482.226576
269.763,84.583,5,601.171872,482.226576
269.547,84.751,5,616.6992,497.753904
269.547,84.751,5,616.6992,497.753904
269.311,84.93,5,592.08984,473.144544
269.311,84.93,5,592.08984,473.144544
269.074,85.066,5,607.617168,488.671872
269.074,85.066,5,607.617168,488.671872
268.815,85.211,5,602.0508,483.105504
268.815,85.211,5,602.0508,483.105504
268.561,85.312,5,580.371072,461.425776
268.561,85.312,5,580.371072,461.425776
268.285,85.419,5,594.433584,475.488288
268.285,85.419,5,594.433584,475.488288
268.02,85.485,5,595.312512,476.367216
268.02,85.485,5,595.312512,476.367216
267.731,85.554,5,582.128928,463.183632
267.731,85.554,5,582.128928,463.183632
267.459,85.582,5,588.281232,469.335936
267.459,85.582,5,588.281232,469.335936
267.164,85.61,5,591.503904,472.558608
267.164,85.61,5,591.503904,472.558608
266.891,85.616,5,573.33984,454.394544
266.891,85.616,5,573.33984,454.394544
266.594,85.623,5,590.332032,471.386736
266.594,85.623,5,590.332032,471.386736
266.321,85.63,5,594.726576,475.78128
266.321,85.63,5,594.726576,475.78128
266.024,85.637,5,568.652352,449.707056
266.024,85.637,5,568.652352,449.707056
265.751,85.643,5,591.21096,472.265664
265.751,85.643,5,591.21096,472.265664
265.455,85.65,5,596.191392,477.246096
265.455,85.65,5,596.191392,477.246096
265.181,85.656,5,561.914064,442.968768
265.181,85.656,5,561.914064,442.968768
264.885,85.663,5,606.152352,487.207056
264.885,85.663,5,606.152352,487.207056
264.611,85.669,5,583.3008,464.355504
264.611,85.669,5,583.3008,464.355504
264.299,85.677,5,578.32032,459.375024
264.299,85.677,5,578.32032,459.375024
263.939,85.685,5,614.355456,495.41016
263.939,85.685,5,614.355456,495.41016
263.549,85.694,5,598.535136,479.58984
263.549,85.694,5,598.535136,479.58984
263.189,85.703,5,601.464864,482.519568
263.189,85.703,5,601.464864,482.519568
262.799,85.712,5,624.316416,505.37112
262.799,85.712,5,624.316416,505.37112
262.439,85.72,5,587.402352,468.457056
262.439,85.72,5,587.402352,468.457056
262.049,85.729,5,611.718768,492.773472
262.049,85.729,5,611.718768,492.773472
261.689,85.738,5,625.488288,506.542992
261.689,85.738,5,625.488288,506.542992
261.3,85.747,5,571.582032,452.636736
261.3,85.747,5,571.582032,452.636736
260.94,85.755,5,600.292992,481.347696
260.94,85.755,5,600.292992,481.347696
260.55,85.764,5,603.222672,484.277376
260.55,85.764,5,603.222672,484.277376
260.19,85.773,5,589.746096,470.8008
260.19,85.773,5,589.746096,470.8008
259.8,85.782,5,586.816416,467.87112
259.8,85.782,5,586.816416,467.87112
259.44,85.79,5,590.917968,471.972672
259.44,85.79,5,590.917968,471.972672
259.05,85.8,5,574.804704,455.859408
259.05,85.8,5,574.804704,455.859408
258.69,85.808,5,581.542992,462.597696
258.69,85.808,5,581.542992,462.597696
258.3,85.817,5,593.261712,474.316416
258.3,85.817,5,593.261712,474.316416
257.94,85.826,5,563.671872,444.726576
257.94,85.826,5,563.671872,444.726576
257.551,85.835,5,588.574224,469.628928
257.551,85.835,5,588.574224,469.628928
257.191,85.843,5,582.421872,463.476576
257.191,85.843,5,582.421872,463.476576
256.801,85.852,5,546.386736,427.44144
256.801,85.852,5,546.386736,427.44144
256.441,85.861,5,597.656256,478.71096
256.441,85.861,5,597.656256,478.71096
256.051,85.87,5,575.097648,456.152352
256.051,85.87,5,575.097648,456.152352
255.691,85.878,5,575.097648,456.152352
255.691,85.878,5,575.097648,456.152352
255.301,85.887,5,610.253904,491.308608
255.301,85.887,5,610.253904,491.308608
254.941,85.896,5,587.988288,469.042992
254.941,85.896,5,587.988288,469.042992
254.551,85.905,5,602.343744,483.398448
254.551,85.905,5,602.343744,483.398448
254.191,85.913,5,661.816416,542.87112
254.191,85.913,5,661.816416,542.87112
253.802,85.922,5,616.992192,498.046896
253.802,85.922,5,616.992192,498.046896
253.442,85.931,5,614.355456,495.41016
253.442,85.931,5,614.355456,495.41016
253.052,85.94,5,663.574224,544.628928
253.052,85.94,5,663.574224,544.628928
252.692,85.948,5,621.67968,502.734384
252.692,85.948,5,621.67968,502.734384
252.302,85.958,5,623.144544,504.199248
252.302,85.958,5,623.144544,504.199248
251.942,85.966,5,643.066416,524.12112
251.942,85.966,5,643.066416,524.12112
251.552,85.975,5,633.398448,514.453152
251.552,85.975,5,633.398448,514.453152
251.192,85.984,5,624.60936,505.664064
251.192,85.984,5,624.60936,505.664064
250.802,85.993,5,635.4492,516.503904
250.802,85.993,5,635.4492,516.503904
250.442,86.001,5,610.253904,491.308608
250.442,86.001,5,610.253904,491.308608
250.053,86.01,5,622.265616,503.32032
250.053,86.01,5,622.265616,503.32032
249.693,86.019,5,620.8008,501.855504
249.693,86.019,5,620.8008,501.855504
249.303,86.028,5,589.746096,470.8008
249.303,86.028,5,589.746096,470.8008
248.943,86.036,5,629.003904,510.058608
248.943,86.036,5,629.003904,510.058608
248.553,86.045,5,599.707008,480.761712
248.553,86.045,5,599.707008,480.761712
248.193,86.054,5,594.726576,475.78128
248.193,86.054,5,594.726576,475.78128
247.803,86.063,5,620.8008,501.855504
247.803,86.063,5,620.8008,501.855504
247.443,86.071,5,592.968768,474.023472
247.443,86.071,5,592.968768,474.023472
247.053,86.08,5,594.433584,475.488288
247.053,86.08,5,594.433584,475.488288
246.694,86.089,5,623.144544,504.199248
246.694,86.089,5,623.144544,504.199248
246.304,86.098,5,605.85936,486.914064
246.304,86.098,5,605.85936,486.914064
245.944,86.106,5,595.312512,476.367216
245.944,86.106,5,595.312512,476.367216
245.554,86.116,5,653.906256,534.96096
245.554,86.116,5,653.906256,534.96096
245.194,86.124,5,612.89064,493.945344
245.194,86.124,5,612.89064,493.945344
244.804,86.133,5,616.113264,497.167968
244.804,86.133,5,616.113264,497.167968
244.444,86.142,5,649.804704,530.859408
244.444,86.142,5,649.804704,530.859408
244.054,86.151,5,604.101552,485.156256
244.054,86.151,5,604.101552,485.156256
243.694,86.159,5,636.035136,517.08984
243.694,86.159,5,636.035136,517.08984
243.304,86.168,5,628.71096,509.765664
243.304,86.168,5,628.71096,509.765664
242.945,86.177,5,611.132832,492.187536
242.945,86.177,5,611.132832,492.187536
242.555,86.186,5,622.851552,503.906256
242.555,86.186,5,622.851552,503.906256
242.195,86.194,5,613.183584,494.238288
242.195,86.194,5,613.183584,494.238288
241.805,86.203,5,617.285136,498.33984
241.805,86.203,5,617.285136,498.33984
241.445,86.212,5,603.808608,484.863312
241.445,86.212,5,603.808608,484.863312
241.055,86.221,5,625.488288,506.542992
241.055,86.221,5,625.488288,506.542992
240.695,86.229,5,595.312512,476.367216
240.695,86.229,5,595.312512,476.367216
240.305,86.238,5,591.796896,472.8516
240.305,86.238,5,591.796896,472.8516
239.945,86.247,5,609.375024,490.429728
239.945,86.247,5,609.375024,490.429728
239.555,86.256,5,580.664064,461.718768
239.555,86.256,5,580.664064,461.718768
239.196,86.264,5,595.312512,476.367216
239.196,86.264,5,591.796896,472.8516
238.806,86.273,5,591.796896,472.8516
238.806,86.273,5,609.375024,490.429728
238.446,86.281,5,609.375024,490.429728
238.446,86.281,5,580.664064,461.718768
238.056,86.29,5,580.664064,461.718768
238.056,86.29,5,604.394544,485.449248
237.696,86.298,5,604.394544,485.449248
237.696,86.298,5,588.281232,469.335936
237.306,86.306,5,588.281232,469.335936
237.306,86.306,5,551.074224,432.128928
236.946,86.314,5,551.074224,432.128928
236.946,86.314,5,576.26952,457.324224
236.556,86.323,5,576.26952,457.324224
236.556,86.323,5,604.394544,485.449248
236.196,86.331,5,604.394544,485.449248
236.196,86.331,5,588.281232,469.335936
235.806,86.34,5,588.281232,469.335936
235.806,86.34,5,551.074224,432.128928
235.447,86.348,5,551.074224,432.128928
235.447,86.348,5,576.26952,457.324224
235.057,86.357,5,576.26952,457.324224
235.057,86.357,5,595.312512,476.367216
234.697,86.365,5,591.796896,472.8516
234.697,86.365,5,591.796896,472.8516
234.3,86.374,5,609.375024,490.429728
234.3,86.374,5,609.375024,490.429728
233.905,86.383,5,580.664064,461.718768
233.905,86.383,5,580.664064,461.718768
233.477,86.392,5,604.394544,485.449248
233.477,86.392,5,604.394544,485.449248
233.082,86.401,5,588.281232,469.335936
233.082,86.401,5,588.281232,469.335936
232.654,86.411,5,551.074224,432.128928
232.654,86.411,5,551.074224,432.128928
232.259,86.419,5,576.26952,457.324224
232.259,86.419,5,576.26952,457.324224
231.831,86.429,5,604.394544,485.449248
231.831,86.429,5,551.074224,432.128928
231.436,86.438,5,576.26952,457.324224
231.436,86.438,5,576.26952,457.324224
231.008,86.447,5,604.394544,485.449248
231.008,86.447,5,604.394544,485.449248
230.612,86.456,5,588.281232,469.335936
230.612,86.456,5,588.281232,469.335936
230.184,86.466,5,551.074224,432.128928
230.184,86.466,5,551.074224,432.128928
229.789,86.475,5,576.26952,457.324224
229.789,86.475,5,576.26952,457.324224
229.361,86.484,5,595.312512,476.367216
229.361,86.484,5,591.796896,472.8516
228.966,86.493,5,591.796896,472.8516
228.966,86.493,5,609.375024,490.429728
228.538,86.503,5,609.375024,490.429728
228.538,86.503,5,580.664064,461.718768
228.143,86.512,5,580.664064,461.718768
228.143,86.512,5,576.26952,457.324224
227.715,86.521,5,576.26952,457.324224
227.715,86.521,5,595.312512,476.367216
227.32,86.53,5,591.796896,472.8516
227.32,86.53,5,591.796896,472.8516
226.892,86.54,5,609.375024,490.429728
226.892,86.54,5,551.074224,432.128928
226.497,86.549,5,551.074224,432.128928
226.497,86.549,5,576.26952,457.324224
226.069,86.558,5,576.26952,457.324224
226.069,86.558,5,604.394544,485.449248
225.674,86.567,5,604.394544,485.449248
225.674,86.567,5,588.281232,469.335936
225.246,86.577,5,588.281232,469.335936
225.246,86.577,5,551.074224,432.128928
224.851,86.585,5,551.074224,432.128928
224.851,86.585,5,576.26952,457.324224
224.423,86.595,5,576.26952,457.324224
224.423,86.595,5,595.312512,476.367216
224.128,86.602,5,591.796896,472.8516
224.128,86.602,5,591.796896,472.8516
223.82,86.609,5,609.375024,490.429728
223.82,86.609,5,609.375024,490.429728
223.535,86.615,5,580.664064,461.718768
223.535,86.615,5,580.664064,461.718768
223.227,86.622,5,604.394544,485.449248
223.227,86.622,5,604.394544,485.449248
222.942,86.628,5,588.281232,469.335936
222.942,86.628,5,588.281232,469.335936
222.634,86.635,5,551.074224,432.128928
222.634,86.635,5,551.074224,432.128928
222.349,86.641,5,576.26952,457.324224
222.349,86.641,5,576.26952,457.324224
222.04,86.648,5,604.394544,485.449248
222.04,86.648,5,551.074224,432.128928
221.756,86.655,5,576.26952,457.324224
221.756,86.655,5,576.26952,457.324224
221.447,86.662,5,604.394544,485.449248
221.447,86.662,5,604.394544,485.449248
221.162,86.668,5,576.562512,457.617216
221.162,86.668,5,576.562512,457.617216
220.854,86.675,5,587.695296,468.75
220.854,86.675,5,587.695296,468.75
220.569,86.681,5,619.042992,500.097696
220.569,86.681,5,619.042992,500.097696
220.261,86.688,5,593.261712,474.316416
220.261,86.688,5,593.261712,474.316416
219.976,86.695,5,629.58984,510.644544
219.976,86.695,5,629.58984,510.644544
219.668,86.702,5,643.945296,525
219.668,86.702,5,643.945296,525
219.383,86.708,5,615.527328,496.582032
219.383,86.708,5,615.527328,496.582032
219.074,86.715,5,665.917968,546.972672
219.074,86.715,5,665.917968,546.972672
218.79,86.721,5,676.171872,557.226576
218.79,86.721,5,676.171872,557.226576
218.481,86.728,5,654.1992,535.253904
218.481,86.728,5,654.1992,535.253904
218.197,86.735,5,695.8008,576.855504
218.197,86.735,5,695.8008,576.855504
217.888,86.741,5,671.777328,552.832032
217.888,86.741,5,671.777328,552.832032
217.603,86.748,5,698.73048,579.785184
217.603,86.748,5,698.73048,579.785184
217.295,86.755,5,678.515616,559.57032
217.295,86.755,5,678.515616,559.57032
217.01,86.761,5,711.914064,592.968768
217.01,86.761,5,711.914064,592.968768
216.702,86.768,5,679.687488,560.742192
216.702,86.768,5,679.687488,560.742192
216.417,86.774,5,742.675776,623.73048
216.417,86.774,5,742.675776,623.73048
216.109,86.781,5,705.468768,586.523472
216.109,86.781,5,705.468768,586.523472
215.824,86.788,5,718.652352,599.707056
215.824,86.788,5,718.652352,599.707056
215.515,86.795,5,737.10936,618.164064
215.515,86.795,5,737.10936,618.164064
